DotSize,IntersectionID,Lat,Lon,OBJECTID,Saturday,Saturday_1_79,StopDescription,StopID,Sunday,Sunday_1_79,Weekday,Weekday_1_79,WkdBdPerSvc,WkdSvc,coordinates
23966.28,322,43.038971,-89.488421,12584,0.0,0,NB Prairie ns Hammersley,8323,0.0,0,4.79,0,0,0,"[-89.48841494467737, 43.03896306831898]"
5629.8,312,43.03621,-89.461033,12585,0.0,0,NB Reetz ns Marvin,8333,0.0,0,1.13,0,0,0,"[-89.46102695301063, 43.03620206759216]"
6673.91,302,43.033995,-89.477139,12586,0.67,0,Whitney fs Bartlett,8341,0.0,0,1.33,0,0,0,"[-89.47713294799829, 43.03398706884445]"
28364.1,267,43.019441,-89.505907,12587,9.33,0,Carnwood fs Muir Field,8351,7.67,0,5.67,0,0,0,"[-89.50590094085848, 43.01943307201921]"
47806.89,627,43.032064,-89.482878,12588,4.33,0,WB Raymond ns Cameron,8352,5.33,0,9.56,0,0,0,"[-89.48287194733042, 43.03205606934547]"
66776.32,298,43.031803,-89.479959,12589,11.33,0,EB Raymond ns Leland,8363,7.0,0,13.36,0,0,0,"[-89.47995294741118, 43.0317950685712]"
10133.64,92,43.016087,-89.490775,12590,0.0,0,Manchester fs Mckee,8375,0.0,0,2.03,0,0,0,"[-89.49076894576712, 43.01607907177468]"
19141.31,624,43.031757,-89.473126,12591,0.0,0,EB Raymond fs Gilbert,8377,0.0,0,3.83,0,0,0,"[-89.47311994973786, 43.03174906859046]"
0.0,341,43.046347,-89.487891,12592,0.0,0,Schroeder ns Forward,8378,0.0,0,0.0,0,0,0,"[-89.4878849442348, 43.04633906666745]"
6170.28,603,43.0157,-89.510856,12593,0.0,0,Mckee fs Muir Field,8379,0.0,0,1.23,0,0,0,"[-89.51084994042279, 43.015692073634064]"
14011.41,1004,43.031336,-89.545332,12594,0.0,0,Mid Town fs Hawks Landing,8386,0.0,0,2.8,0,0,0,"[-89.54532592832041, 43.03132807229494]"
0.0,273,43.020168,-89.499158,12595,0.0,0,Carnwood fs Maple Grove,8388,0.0,0,0.0,0,0,0,"[-89.49915194343423, 43.020160071741586]"
18462.37,627,43.031831,-89.483415,12596,4.0,0,EB Raymond ns Cameron,8401,3.0,0,3.69,0,0,0,"[-89.48340894623882, 43.03182306907757]"
0.0,295,43.031848,-89.461976,12597,0.0,0,WB Raymond fs Reetz,8404,0.0,0,0.0,0,0,0,"[-89.46196995285823, 43.031840067737654]"
47932.55,267,43.019973,-89.506403,12598,0.0,0,NB Muir Field fs Carnwood,8405,0.0,0,9.59,0,0,0,"[-89.50639694175307, 43.01996507245687]"
48362.27,187,43.050175,-89.500996,12599,7.0,0,EB Watts at Woodmans,8409,4.33,0,9.67,0,0,0,"[-89.50098994024928, 43.05016706679623]"
16222.77,334,43.045827,-89.473669,12600,1.34,0,SB Whitney fs Schroeder,8418,1.67,0,3.24,0,0,0,"[-89.47366294876184, 43.04581906588943]"
2779.13,91,43.046312,-89.484385,12601,0.0,0,EB Schroeder ns White Oaks,8427,0.0,0,0.56,0,0,0,"[-89.48437894491666, 43.0463040669525]"
20947.99,626,43.031543,-89.476942,12602,3.71,0,Whitney fs Raymond,8428,1.01,0,4.19,0,0,0,"[-89.47693594909093, 43.03153506904695]"
26195.7,262,43.015855,-89.505787,12603,0.0,0,Mckee fs Tanglewood,8432,0.0,0,5.24,0,0,0,"[-89.50578094140397, 43.0158470731697]"
13450.96,1006,43.034298,-89.524786,12604,0.0,0,Waldorf fs Mansion Hill,8435,0.0,0,2.69,0,0,0,"[-89.52477993496443, 43.03429007094602]"
4503.84,276,43.024392,-89.499361,12605,0.0,0,EB Mckenna fs Yorktown,8441,0.0,0,0.9,0,0,0,"[-89.4993549430899, 43.02438407119643]"
5559.21,641,43.039362,-89.477752,12606,0.33,0,Whitney ns Hammersley,8452,0.0,0,1.11,0,0,0,"[-89.47774594811278, 43.039354067600954]"
562.98,268,43.019706,-89.502745,12607,0.0,0,Carnwood fs Mckenna,8461,0.0,0,0.11,0,0,0,"[-89.50273894227628, 43.01969807210968]"
39014.87,603,43.0162,-89.511419,12608,0.0,0,NB Muir Field fs Mckee,8469,0.0,0,7.8,0,0,0,"[-89.51141294052897, 43.01619207282327]"
22784.64,315,43.038745,-89.499479,12609,0.0,0,Hammersley fs Mckenna,8471,0.0,0,4.56,0,0,0,"[-89.49947294147127, 43.03873706895083]"
35566.27,945,43.049935,-89.491945,12610,0.0,0,Rayovac ns Exact,8478,0.0,0,7.11,0,0,0,"[-89.49193894219204, 43.049927066394474]"
1678.21,319,43.039043,-89.46135,12611,2.69,0,Hammersley ns Reetz,8479,0.67,0,0.34,0,0,0,"[-89.46134395244403, 43.03903506651273]"
0.0,608,43.02225,-89.505573,12612,0.0,0,Muir Field fs Lancaster,8486,0.0,0,0.0,0,0,0,"[-89.50556694136489, 43.02224207200092]"
3334.34,331,43.043983,-89.487554,12613,0.0,0,Hathaway fs Greenwich,8491,0.0,0,0.67,0,0,0,"[-89.48754794438109, 43.04397506750343]"
29453.32,326,43.041231,-89.505012,12614,0.0,0,SB Mckenna fs Morraine View,8496,0.0,0,5.89,0,0,0,"[-89.50500593961195, 43.04122306870079]"
6725.48,1008,43.038672,-89.518048,12615,0.0,0,High Point fs Starr Grass,8511,0.0,0,1.35,0,0,0,"[-89.51804193531927, 43.03866406993723]"
171870.48,626,43.032052,-89.477549,12616,16.67,0,WB Raymond fs Whitney,8512,5.33,0,34.37,0,0,0,"[-89.47754294827648, 43.032044068742266]"
12225.9,323,43.038923,-89.502137,12617,0.0,0,EB Mckenna fs Elver Park,8513,0.0,0,2.45,0,0,0,"[-89.50213093992913, 43.038915069286446]"
8360.33,609,43.024493,-89.505377,12618,0.0,0,NB Muir Field fs Gladstone,8519,0.0,0,1.67,0,0,0,"[-89.50537094049297, 43.02448507179739]"
46139.21,339,43.04623,-89.494321,12619,1.67,0,EB Schroeder ns Chapel Hill,8531,1.67,0,9.23,0,0,0,"[-89.49431494255388, 43.04622206703627]"
2222.89,645,43.041296,-89.486685,12620,0.0,0,Piping Rock fs Brookwood,8548,0.0,0,0.44,0,0,0,"[-89.48667894468447, 43.041288067604704]"
3934.04,283,43.026586,-89.494972,12621,0.33,0,EB Pilgrim ns Pilgrim,8551,0.0,0,0.79,0,0,0,"[-89.49496594331261, 43.02657807048582]"
23347.55,310,43.035597,-89.496804,12622,2.67,0,Mckenna ns Park Heights,8569,2.33,0,4.67,0,0,0,"[-89.49679794252802, 43.035589069157936]"
2780.79,609,43.024528,-89.505567,12623,0.67,0,SB Muir Field ns Gladstone,8572,0.33,0,0.56,0,0,0,"[-89.50556094096527, 43.024520071104035]"
6130.91,254,43.01249,-89.490964,12624,0.0,0,SB Manchester ns Thornebury,8580,0.0,0,1.23,0,0,0,"[-89.49095794702255, 43.01248207262649]"
1667.17,37,43.050173,-89.496262,12625,0.0,0,Watts fs Struck,8582,0.0,0,0.33,0,0,0,"[-89.49625594090803, 43.05016506701482]"
20267.27,605,43.018464,-89.497136,12626,0.0,0,Prairie ns Maple Valley,8592,0.0,0,4.05,0,0,0,"[-89.49712994396516, 43.018456071638234]"
8964.74,321,43.039191,-89.466872,12627,1.01,0,WB Hammersley ns Lewon,8594,0.33,0,1.79,0,0,0,"[-89.46686595051351, 43.03918306738139]"
15132.33,1005,43.031787,-89.52633,12628,0.0,0,Waldorf fs Mid Town,8597,0.0,0,3.03,0,0,0,"[-89.52632393475142, 43.03177907168369]"
10696.62,640,43.039223,-89.473192,12629,0.0,0,WB Hammersley ns Gilbert,8604,0.33,0,2.14,0,0,0,"[-89.47318594955682, 43.03921506765774]"
57098.72,334,43.044105,-89.473966,12630,5.03,0,NB Whitney ns Gilbert,8605,2.33,0,11.42,0,0,0,"[-89.47395994798482, 43.04409706644911]"
0.0,289,43.029555,-89.488886,12631,0.0,0,SB Prairie ns Pioneer,8606,0.0,0,0.0,0,0,0,"[-89.48887994562875, 43.02954707018289]"
2227.03,642,43.039257,-89.486007,12632,1.0,0,WB Hammersley fs Brookwood,8614,0.33,0,0.45,0,0,0,"[-89.4860009454824, 43.03924906841989]"
0.0,624,43.032009,-89.473736,12633,0.0,0,WB Raymond fs Gilbert,8616,0.0,0,0.0,0,0,0,"[-89.47372994973603, 43.0320010681936]"
0.0,993,43.018968,-89.491871,12634,0.0,0,Prairie ns Waterford,8617,0.0,0,0.0,0,0,0,"[-89.4918649461746, 43.01896007201823]"
0.0,318,43.039101,-89.496931,12635,0.0,0,WB Hammersley fs Saalsaa,8628,0.0,0,0.0,0,0,0,"[-89.49692494230268, 43.03909306834844]"
45864.35,328,43.041949,-89.477169,12636,1.68,0,NB Whitney fs Piping Rock,8633,1.33,0,9.17,0,0,0,"[-89.47716294760666, 43.041941067460996]"
12237.89,622,43.03191,-89.497788,12637,6.0,0,Raymond fs Mckenna,8634,2.33,0,2.45,0,0,0,"[-89.49778194199949, 43.031902069770865]"
17283.64,92,43.015422,-89.490853,12638,0.0,0,SB Manchester fs Mckee,8644,0.0,0,3.46,0,0,0,"[-89.49084694565593, 43.01541407200887]"
51142.26,37,43.049812,-89.496039,12639,10.0,0,SB Struck fs Watts,8650,4.0,0,10.23,0,0,0,"[-89.4960329414801, 43.04980406672268]"
0.0,283,43.026602,-89.49471,12640,0.0,0,WB Pilgrim ns Pilgrim,8654,0.0,0,0.0,0,0,0,"[-89.49470394427452, 43.02659407067884]"
8391.03,320,43.039079,-89.464162,12641,0.0,0,EB Hammersley ns Whitcomb,8661,0.0,0,1.68,0,0,0,"[-89.46415595217523, 43.039071066420064]"
0.0,1015,43.031278,-89.534058,12642,0.0,0,Mid Town fs Pleasant View,8662,0.0,0,0.0,0,0,0,"[-89.53405193147094, 43.03127007227427]"
36168.27,322,43.038941,-89.488611,12643,6.33,0,SB Prairie fs Hammersley,8664,5.67,0,7.23,0,0,0,"[-89.48860494441915, 43.03893306831564]"
19507.43,265,43.018109,-89.508558,12644,0.0,0,Muir Field ns Silverton,8679,0.0,0,3.9,0,0,0,"[-89.5085519406314, 43.01810107239819]"
3893.11,634,43.036716,-89.477521,12645,1.0,0,Whitney ns Tolman,8685,0.0,0,0.78,0,0,0,"[-89.47751494853735, 43.036708068173056]"
72298.89,662,43.051609,-89.518003,12646,0.0,0,High Point fs Watts,8690,0.0,0,14.46,0,0,0,"[-89.51799693444046, 43.05160106799287]"
0.0,304,43.034427,-89.461472,12647,0.0,0,SB Reetz fs Flad,8692,0.0,0,0.0,0,0,0,"[-89.46146595310802, 43.034419067325295]"
52254.05,338,43.046215,-89.496209,12648,7.67,0,EB Schroeder fs Struck,8693,3.67,0,10.45,0,0,0,"[-89.496202942039, 43.0462070674989]"
20622.14,623,43.031772,-89.493285,12649,0.0,0,EB Raymond fs Frisch,8709,0.0,0,4.12,0,0,0,"[-89.49327894364507, 43.03176407006592]"
166803.66,298,43.032038,-89.480201,12650,13.33,0,WB Raymond fs Leland,8712,7.0,0,33.36,0,0,0,"[-89.48019494795719, 43.03203006908735]"
5566.37,292,43.030304,-89.507918,12651,1.33,0,SB Muir Field fs Raymond,8714,2.33,0,1.11,0,0,0,"[-89.50791193930462, 43.03029607030545]"
1122.38,321,43.03908,-89.467287,12652,0.0,0,EB Hammersley ns Lewon,8721,0.33,0,0.22,0,0,0,"[-89.46728095033191, 43.03907206714937]"
36785.45,615,43.027009,-89.505491,12653,0.0,0,NB Muir Field ns Lindfield,8723,0.0,0,7.36,0,0,0,"[-89.50548494117503, 43.02700107089479]"
21297.35,1007,43.036919,-89.523484,12654,0.0,0,Starr Grass ns Waldorf,8728,0.0,0,4.26,0,0,0,"[-89.52347793398638, 43.03691107057598]"
0.0,322,43.039143,-89.488691,12655,0.0,0,Hammersley fs Prairie,8738,0.0,0,0.0,0,0,0,"[-89.48868494405187, 43.03913506825149]"
28459.59,268,43.019932,-89.503103,12656,5.67,0,Mckenna fs Carnwood,8739,4.33,0,5.69,0,0,0,"[-89.50309694279092, 43.019924072311746]"
11779.64,334,43.043599,-89.473512,12657,0.0,0,Gilbert ns Gilbert,8742,0.67,0,2.36,0,0,0,"[-89.47350594889673, 43.0435910666933]"
15048.59,296,43.03163,-89.501688,12658,0.0,0,EB Raymond fs Canterbury,8745,0.0,0,3.01,0,0,0,"[-89.5016819417131, 43.03162207058277]"
7318.74,254,43.012797,-89.490808,12659,0.0,0,NB Manchester fs Thornebury,8747,0.0,0,1.46,0,0,0,"[-89.49080194684184, 43.01278907302418]"
0.0,92,43.016719,-89.490987,12660,0.0,0,Waterford ns Manchester,8751,0.0,0,0.0,0,0,0,"[-89.49098094572963, 43.01671107212719]"
10133.64,304,43.034458,-89.461361,12661,0.0,0,NB Reetz ns Flad,8753,0.0,0,2.03,0,0,0,"[-89.46135495248, 43.034450067297215]"
5557.23,646,43.042151,-89.488252,12662,0.0,0,Hathaway fs Piping Rock,8755,0.0,0,1.11,0,0,0,"[-89.4882459440485, 43.04214306749453]"
4486.96,262,43.015642,-89.504833,12663,0.0,0,Mckee fs Tanglewood,8763,0.0,0,0.9,0,0,0,"[-89.50482694237787, 43.015634072627456]"
70042.49,944,43.044202,-89.503454,12664,2.67,0,NB Gammon fs Gammon,8769,3.67,0,14.01,0,0,0,"[-89.5034479401895, 43.044194067943444]"
27560.96,320,43.039141,-89.463848,12665,0.67,0,WB Hammersley ns Whitcomb,8776,1.0,0,5.51,0,0,0,"[-89.46384195139896, 43.0391330671319]"
35670.74,622,43.031721,-89.496541,12666,0.0,0,EB Raymond fs Mckenna,8779,0.0,0,7.13,0,0,0,"[-89.4965349427321, 43.03171306995326]"
33353.65,302,43.033657,-89.47722,12667,0.67,0,Whitney fs Bartlett,8796,1.33,0,6.67,0,0,0,"[-89.47721394870314, 43.03364906873649]"
0.0,342,43.046429,-89.47598,12668,0.0,0,Schroeder fs Highway Ramp,8816,0.0,0,0.0,0,0,0,"[-89.47597394786905, 43.04642106608055]"
0.0,276,43.024308,-89.499723,12669,0.0,0,SB Mckenna ns Yorktown,8818,0.0,0,0.0,0,0,0,"[-89.49971694300848, 43.02430007117441]"
0.0,625,43.031584,-89.488896,12670,0.0,0,SB Prairie fs Raymond,8826,0.0,0,0.0,0,0,0,"[-89.48888994517418, 43.031576069538126]"
6192.78,640,43.039094,-89.473094,12671,0.0,0,EB Hammersley fs Gilbert,8827,0.0,0,1.24,0,0,0,"[-89.4730879489366, 43.03908606728436]"
15729.33,610,43.026409,-89.488829,12672,1.0,0,NB Prairie fs Pilgrim,8829,0.33,0,3.15,0,0,0,"[-89.48882294620533, 43.026401070019]"
0.0,265,43.018261,-89.50868,12673,0.0,0,Muir Field ns Silverton,8830,0.0,0,0.0,0,0,0,"[-89.50867394113646, 43.01825307295873]"
1111.45,318,43.038968,-89.496599,12674,0.0,0,Hammersley at Saalsaa,8839,0.0,0,0.22,0,0,0,"[-89.49659294192375, 43.03896006866569]"
15194.83,600,43.012528,-89.498472,12675,0.0,0,EB Westin fs Maple Grove,8845,0.0,0,3.04,0,0,0,"[-89.49846594412784, 43.0125200731355]"
562.98,605,43.018532,-89.497631,12676,0.0,0,Prairie ns Maple Valley,8849,0.0,0,0.11,0,0,0,"[-89.49762494446381, 43.01852407193952]"
12324.17,274,43.022422,-89.502569,12677,0.67,0,EB Mckenna fs Lancaster,8855,1.0,0,2.46,0,0,0,"[-89.5025629423649, 43.022414072002555]"
10589.75,641,43.039126,-89.477968,12678,0.0,0,EB Hammersley ns Whitney,8857,0.0,0,2.12,0,0,0,"[-89.4779619481317, 43.039118067615604]"
0.0,91,43.046425,-89.484361,12679,0.0,0,WB Schroeder ns White Oaks,8862,0.0,0,0.0,0,0,0,"[-89.48435494472818, 43.046417066831715]"
14571.87,1005,43.031499,-89.527022,12680,0.0,0,Mid Town fs Waldorf,8866,0.0,0,2.91,0,0,0,"[-89.527015933984, 43.031491071582785]"
19513.06,255,43.01584,-89.499493,12681,0.0,0,Mckee fs Maple Grove,8868,0.0,0,3.9,0,0,0,"[-89.49948694428437, 43.015832072435856]"
8444.7,297,43.031739,-89.465314,12682,0.0,0,EB Raymond ns Westchester,8869,0.0,0,1.69,0,0,0,"[-89.46530795190439, 43.03173106817958]"
95621.33,623,43.03196,-89.493853,12683,11.0,0,WB Raymond fs Frisch,8872,8.33,0,19.12,0,0,0,"[-89.49384694426783, 43.03195206994081]"
31769.25,292,43.030511,-89.507769,12684,0.0,0,NB Muir Field ns Raymond,8893,0.0,0,6.35,0,0,0,"[-89.50776293983535, 43.03050307025779]"
21117.47,639,43.03907,-89.492612,12685,0.0,0,Hammersley fs Frisch,8915,0.0,0,4.22,0,0,0,"[-89.49260594302957, 43.03906206874737]"
5573.55,303,43.034515,-89.488591,12686,0.0,0,NB Prairie ns Lomax,8919,0.0,0,1.11,0,0,0,"[-89.48858494474781, 43.03450706879096]"
2802.28,1004,43.031157,-89.544482,12687,0.0,0,Mid Town fs Hawks Landing,8921,0.0,0,0.56,0,0,0,"[-89.54447592868871, 43.03114907275802]"
0.0,312,43.036495,-89.461132,12688,0.0,0,Reetz ns Marvin,8928,0.0,0,0.0,0,0,0,"[-89.46112595246473, 43.0364870667997]"
0.0,945,43.04999,-89.49191,12689,0.0,0,Rayovac fs Exact,8931,0.0,0,0.0,0,0,0,"[-89.49190394226162, 43.04998206622881]"
0.0,645,43.040893,-89.486432,12690,0.0,0,EB Brookwood fs Piping Rock,8932,0.0,0,0.0,0,0,0,"[-89.48642594438262, 43.04088506776567]"
557.36,267,43.019667,-89.506955,12691,0.0,0,SB Muir Field fs Carnwood,8934,0.0,0,0.11,0,0,0,"[-89.50694894060832, 43.01965907252139]"
6755.76,626,43.031764,-89.47635,12692,0.0,0,Raymond fs Whitney,8937,0.0,0,1.35,0,0,0,"[-89.47634394852098, 43.03175606830766]"
0.0,639,43.039099,-89.493269,12693,0.0,0,Hammersley fs Frisch,8940,0.0,0,0.0,0,0,0,"[-89.49326294318277, 43.039091068224046]"
13933.88,608,43.022389,-89.505394,12694,0.0,0,NB Muir Field ns Lancaster,8941,0.0,0,2.79,0,0,0,"[-89.50538794177552, 43.02238107142447]"
557.36,303,43.034736,-89.488745,12695,0.0,0,SB Prairie ns Lomax,8944,0.0,0,0.11,0,0,0,"[-89.48873894479632, 43.0347280685763]"
11209.13,1007,43.036789,-89.523247,12696,0.0,0,Starr Grass fs Waldorf,8953,0.0,0,2.24,0,0,0,"[-89.52324093497663, 43.03678107038094]"
10012.05,633,43.036876,-89.488649,12697,3.0,0,SB Prairie ns Jacobs,8956,2.0,0,2.0,0,0,0,"[-89.48864294522632, 43.03686806889663]"
1112.32,296,43.031745,-89.502157,12698,0.0,0,WB Raymond fs Canterbury,8958,1.0,0,0.22,0,0,0,"[-89.5021509418684, 43.0317370702986]"
555.72,646,43.041808,-89.488394,12699,0.0,0,SB Piping Rock fs Hathaway,8960,0.0,0,0.11,0,0,0,"[-89.48838794411266, 43.04180006778597]"
21331.84,616,43.026949,-89.496946,12700,3.33,0,NB Mckenna ns Pilgrim,8985,0.67,0,4.27,0,0,0,"[-89.49693994287307, 43.026941070559786]"
191565.42,1021,43.156767,-89.266908,12701,0.0,0,Cremer at Park And Ride,9001,0.0,0,38.31,0,0,0,"[-89.26690199771332, 43.156759036744674]"
1026564.56,865,43.12105,-89.330499,12702,0.0,0,SB Wright at Madison College,9100,0.0,0,205.31,0,0,0,"[-89.33049298258445, 43.121042046135685]"
130639.82,865,43.121209,-89.330297,12703,0.0,0,NB Wright at Madison College,9101,0.0,0,26.13,0,0,0,"[-89.33029098234586, 43.12120104623067]"
27375.12,544,43.123952,-89.350933,12704,0.67,0,NB International fs Anderson,9107,0.0,0,5.48,0,0,0,"[-89.35092697684568, 43.12394404656257]"
3926.69,860,43.112642,-89.330398,12705,0.0,0,NB Fair Oaks ns Washington,9111,0.0,0,0.79,0,0,0,"[-89.33039198324208, 43.11263404774267]"
10029.94,154,43.142372,-89.293676,12706,0.0,0,EB Terrace at 5117,9113,0.67,0,2.01,0,0,0,"[-89.2936699919137, 43.14236404093103]"
3919.6,551,43.130627,-89.310169,12707,1.0,0,WB Melody fs Independence,9116,1.67,0,0.78,0,0,0,"[-89.31016298721545, 43.13061904301274]"
1114.44,571,43.135923,-89.290606,12708,0.0,0,Crossroads fs High Crossing,9118,0.0,0,0.22,0,0,0,"[-89.29059999247445, 43.13591504102875]"
557.22,877,43.138373,-89.289059,12709,0.67,0,City View fs High Crossing,9131,1.0,0,0.11,0,0,0,"[-89.28905299283018, 43.13836504111668]"
40315.93,576,43.14065,-89.309359,12710,3.33,0,SB Portage ns Village,9132,1.67,0,8.06,0,0,0,"[-89.30935298747612, 43.1406420420015]"
3359.66,531,43.114169,-89.328658,12711,0.0,0,NB Washington ns Reindahl,9133,0.33,0,0.67,0,0,0,"[-89.32865198393606, 43.11416104745605]"
8399.15,522,43.11119,-89.332936,12712,1.33,0,NB Washington fs Lexington,9135,0.67,0,1.68,0,0,0,"[-89.33292998240329, 43.11118204732998]"
17242.97,519,43.109522,-89.296711,12713,3.34,0,NB Thompson ns Mesta,9137,1.69,0,3.45,0,0,0,"[-89.29670499382706, 43.10951404637923]"
3339.94,141,43.126595,-89.309921,12714,0.0,0,EB Washington fs Eagan,9139,0.0,0,0.67,0,0,0,"[-89.30991498779098, 43.12658704397409]"
24360.38,554,43.131485,-89.29765,12715,1.02,0,EB Springs fs High Crossing,9140,0.67,0,4.87,0,0,0,"[-89.29764399090607, 43.13147704283764]"
1119.89,564,43.134389,-89.315566,12716,0.0,0,NB Portage fs Derek,9143,0.0,0,0.22,0,0,0,"[-89.31555998514193, 43.13438104328325]"
5039.49,148,43.135309,-89.302063,12717,1.0,0,Anniversary fs Forest Run,9144,1.0,0,1.01,0,0,0,"[-89.30205698958557, 43.13530104184026]"
1119.89,552,43.130854,-89.315269,12718,0.0,0,WB Melody ns Portage,9146,0.0,0,0.22,0,0,0,"[-89.3152629865244, 43.13084604349559]"
555.56,156,43.148578,-89.286324,12719,0.0,0,EB Eastpark at Park And Ride,9147,0.0,0,0.11,0,0,0,"[-89.2863179933469, 43.14857003936226]"
1113.75,1031,43.171741,-89.265666,12720,0.0,0,Blue Aster fs Grand,9148,0.0,0,0.22,0,0,0,"[-89.26565999606713, 43.17173303402634]"
107509.15,867,43.123244,-89.315348,12721,16.67,0,WB Washington fs Portage,9152,5.02,0,21.5,0,0,0,"[-89.31534198667507, 43.123236044611524]"
20717.91,153,43.141035,-89.300518,12722,1.33,0,SB Hayes ns Dawn,9153,2.34,0,4.14,0,0,0,"[-89.30051198943772, 43.1410270410719]"
24077.57,876,43.138696,-89.312876,12723,0.67,0,SB Portage ns Tomscot,9154,0.67,0,4.82,0,0,0,"[-89.31286998659434, 43.13868804182378]"
10078.98,143,43.131286,-89.304162,12724,0.67,0,NB Washington N ns Springs,9161,0.33,0,2.02,0,0,0,"[-89.30415598916883, 43.13127804292194]"
7265.64,871,43.128124,-89.30774,12725,0.0,0,NB Washington fs Independence,9163,0.0,0,1.45,0,0,0,"[-89.30773398890418, 43.128116043732895]"
39538.21,1027,43.173885,-89.245098,12726,0.0,0,O'Keeffe fs Linnerud,9164,0.0,0,7.91,0,0,0,"[-89.24509200304732, 43.17387703225041]"
2781.12,498,43.099102,-89.301544,12727,1.67,0,NB Swanton fs Milwaukee,9167,0.68,0,0.56,0,0,0,"[-89.30153799337349, 43.099094047672615]"
34637.9,129,43.128598,-89.348675,12728,1.67,0,SB International fs Darwin,9168,1.01,0,6.93,0,0,0,"[-89.34866897656197, 43.12859004551739]"
75979.91,131,43.137308,-89.346522,12729,13.0,0,NB Airport at Terminal Door 6,9169,14.55,0,15.2,0,0,0,"[-89.34651597629268, 43.137300044043236]"
40348.03,862,43.117278,-89.330458,12730,3.67,0,NB Wright fs Straubel,9171,1.35,0,8.07,0,0,0,"[-89.33045198259724, 43.11727004650477]"
119264.16,522,43.110704,-89.334098,12731,4.0,0,WB Washington fs Lexington,9172,6.36,0,23.85,0,0,0,"[-89.33409198261572, 43.11069604810732]"
557.22,554,43.131776,-89.298331,12732,0.0,0,WB Springs fs High Crossing,9173,0.0,0,0.11,0,0,0,"[-89.29832499091702, 43.13176804276511]"
37795.18,498,43.099036,-89.301685,12733,3.34,0,SB Swanton ns Milwaukee,9174,1.35,0,7.56,0,0,0,"[-89.30167899362344, 43.09902804790186]"
40884.98,542,43.12288,-89.324674,12734,0.67,0,NB Stoughton E ns Orin,9175,1.01,0,8.18,0,0,0,"[-89.32466798455097, 43.122872045545186]"
23917.66,515,43.106734,-89.305139,12735,1.67,0,WB Commercial fs Redland,9176,1.02,0,4.78,0,0,0,"[-89.30513299147076, 43.10672604681853]"
556.88,1023,43.163194,-89.261112,12736,0.0,0,O'Keeffe ns New Town,9177,0.0,0,0.11,0,0,0,"[-89.26110599900626, 43.16318603508963]"
1666.67,509,43.102138,-89.292276,12737,0.0,0,EB Thompson ns Kurt,9181,0.0,0,0.33,0,0,0,"[-89.29226999548565, 43.10213004669596]"
5039.49,542,43.122955,-89.324783,12738,0.33,0,SB Stoughton E ns Orin,9182,0.68,0,1.01,0,0,0,"[-89.32477698392239, 43.122947045136925]"
35836.38,153,43.141092,-89.300394,12739,3.0,0,NB Hayes fs Dawn,9186,1.34,0,7.17,0,0,0,"[-89.30038798961698, 43.141084040835665]"
20112.33,538,43.121083,-89.311949,12740,6.33,0,Lien fs Thierer,9192,2.37,0,4.02,0,0,0,"[-89.31194298784641, 43.12107504467873]"
1670.63,158,43.158201,-89.285353,12741,0.0,0,American at F I Headquarters,9196,0.0,0,0.33,0,0,0,"[-89.28534699266707, 43.15819303736798]"
30236.95,149,43.135538,-89.300009,12742,4.67,0,EB Anniversary ns Hayes,9198,2.01,0,6.05,0,0,0,"[-89.30000299071203, 43.135530041752425]"
147490.42,140,43.120532,-89.327209,12743,6.0,0,Anderson at Madison College,9200,3.72,0,29.5,0,0,0,"[-89.32720298386324, 43.1205240459335]"
66482.42,140,43.120473,-89.326874,12744,3.0,0,Anderson at Madison College,9201,2.71,0,13.3,0,0,0,"[-89.32686798342824, 43.12046504620256]"
0.0,849,43.10713,-89.330507,12745,0.0,0,NB Fair Oaks ns Commercial N,9203,0.0,0,0.0,0,0,0,"[-89.33050098438336, 43.107122047892226]"
52841.35,234,43.120629,-89.298877,12746,6.67,0,SB Thompson fs Lien,9204,4.4,0,10.57,0,0,0,"[-89.29887099214626, 43.12062104476099]"
8399.15,549,43.128901,-89.309646,12747,0.33,0,EB Dwight ns Independence,9207,0.33,0,1.68,0,0,0,"[-89.30963998854713, 43.128893043614575]"
26877.29,147,43.137091,-89.303372,12748,0.67,0,NB Forest Run fs Forest Ridge,9211,0.67,0,5.38,0,0,0,"[-89.30336598902788, 43.13708304157273]"
0.0,1025,43.169038,-89.249859,12749,0.0,0,O'Keeffe fs Summerfield,9219,0.0,0,0.0,0,0,0,"[-89.2498530009923, 43.169030033463095]"
31844.52,537,43.121102,-89.308023,12750,6.67,0,Lien fs Eagan,9220,3.38,0,6.37,0,0,0,"[-89.30801698929766, 43.121094044485744]"
8399.15,532,43.115199,-89.327049,12751,1.0,0,EB Washington ns Schmedeman,9225,0.0,0,1.68,0,0,0,"[-89.3270429844644, 43.11519104662938]"
559.94,548,43.127435,-89.307648,12752,0.0,0,Independence ns East Towne,9226,0.0,0,0.11,0,0,0,"[-89.30764198872147, 43.127427043772784]"
0.0,1033,43.169676,-89.270682,12753,0.0,0,Legacy fs Hoepker,9227,0.0,0,0.0,0,0,0,"[-89.27067599574848, 43.16966803493158]"
558.68,866,43.120936,-89.314884,12754,0.33,0,Lien fs Parkside,9231,0.68,0,0.11,0,0,0,"[-89.31487798672691, 43.12092804536063]"
